City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
453,Trelew,AR,-43.249,-65.3051,37.81,63,0,10.16,clear sky
454,Deer Park,US,29.7052,-95.1238,86.14,76,0,4.61,clear sky
455,Rumonge,BI,-3.9736,29.4386,75.06,66,96,2.42,overcast clouds
456,Mayumba,GA,-3.432,10.6554,71.82,86,99,8.43,overcast clouds
457,Giresun,TR,40.5,38.5,54.95,61,40,1.52,scattered clouds
458,Itarantim,BR,-15.6597,-40.0656,60.28,98,30,3.24,scattered clouds
459,Bowen,AU,-20.0167,148.2333,73.2,64,34,16.46,scattered clouds
460,Baykit,RU,61.67,96.37,73.22,30,27,8.63,scattered clouds
461,Chiclana,AR,-35.7346,-61.7503,44.28,71,90,6.38,overcast clouds
462,Dodge City,US,37.7528,-100.0171,80.85,59,0,19.57,clear sky
463,Hongjiang,CN,27.11,109.9956,84.49,82,78,7.67,broken clouds
464,Saint-Pierre,RE,-21.3393,55.4781,74.91,88,75,8.05,broken clouds
465,Shiyan,CN,32.6475,110.7781,83.41,47,38,9.48,scattered clouds
466,Samarai,PG,-10.6167,150.6667,77.23,89,92,13.96,moderate rain
467,Teahupoo,PF,-17.8333,-149.2667,74.53,74,58,19.01,broken clouds
468,Bushehr,IR,28.9684,50.8385,93.29,40,0,6.91,clear sky
469,Acari,PE,-15.4311,-74.6158,62.02,71,34,1.07,scattered clouds
470,Tromso,NO,69.6496,18.957,52.38,81,75,2.3,broken clouds
471,Kostomuksha,RU,64.571,30.5767,49.96,63,67,7.54,broken clouds
472,Punta De Piedra,VE,7.6176,-71.4916,69.87,98,79,1.54,broken clouds
473,Temiscaming,CA,46.7212,-79.0971,56.75,81,18,1.14,few clouds
474,Tjaereborg,DK,55.4646,8.5797,52.45,92,75,3.44,broken clouds
475,Negotin,RS,44.2264,22.5308,72.81,43,0,2.19,clear sky
476,Channel-Port Aux Basques,CA,47.5702,-59.1367,51.44,99,100,12.95,heavy intensity rain
477,Kirakira,SB,-10.4544,161.9205,81.72,80,72,6.13,moderate rain
478,Kulhudhuffushi,MV,6.6221,73.07,82.49,75,89,13.18,overcast clouds
479,Sorland,NO,67.667,12.6934,46.26,88,100,16.96,overcast clouds
480,Itarema,BR,-2.9248,-39.9167,76.33,88,3,13.76,clear sky
481,Taltal,CL,-25.4,-70.4833,55.69,79,23,3.74,few clouds
482,Sioux Lookout,CA,50.1001,-91.917,72.34,97,24,5.97,few clouds
483,Igrim,RU,63.1906,64.4162,72.32,53,78,5.1,broken clouds
484,Hudiksvall,SE,61.729,17.1036,60.3,58,46,4.25,scattered clouds
485,Tutoia,BR,-2.7619,-42.2744,76.06,91,11,7.25,few clouds
486,Batavia,US,41.85,-88.3126,72.9,60,0,5.75,clear sky
487,Aabybro,DK,57.1584,9.7367,53.55,100,0,2.3,clear sky
488,Innisfail,AU,-17.5333,146.0333,71.28,79,86,9.91,overcast clouds
489,Atherton,GB,53.5237,-2.4935,54.95,84,0,4.34,clear sky
490,Mercedes,AR,-34.6515,-59.4307,45.18,57,97,3.85,overcast clouds
491,Birmitrapur,IN,22.4,84.7667,95.43,43,81,12.86,broken clouds
492,Kamenka,RU,51.3223,42.7678,73.35,68,39,16.96,scattered clouds
493,Andijon,UZ,40.7821,72.3442,83.48,28,100,7.81,overcast clouds
494,Zharkent,KZ,44.1628,80.0,84.33,26,1,5.59,clear sky
495,Sarti,GR,40.1,23.9833,73.69,55,0,3.42,clear sky
496,Maarianhamina,AX,60.0973,19.9348,57.06,82,100,5.75,overcast clouds
497,Saint-Joseph,RE,-21.3667,55.6167,69.1,75,76,14.72,light rain
498,Roma,US,43.2128,-75.4557,52.88,89,1,3.6,clear sky
499,Holme,DK,56.1138,10.1725,54.18,88,64,5.12,broken clouds
500,Mazagao,BR,-0.115,-51.2894,75.25,96,9,2.95,clear sky
501,Chumikan,RU,54.7183,135.315,51.98,79,28,8.59,scattered clouds
502,Kardla,EE,58.9978,22.7492,57.18,77,75,9.22,broken clouds
503,Port-Cartier,CA,50.0334,-66.8654,44.82,84,100,12.48,heavy intensity rain
504,Batagay-Alyta,RU,67.8006,130.4114,50.7,45,97,13.87,overcast clouds
505,La Ronge,CA,55.1001,-105.2842,61.05,82,75,0.0,broken clouds
506,Oliveira Dos Brejinhos,BR,-12.3169,-42.8961,65.08,54,53,6.62,broken clouds
507,Vicuna,CL,-30.0319,-70.7081,42.53,40,100,0.78,overcast clouds
508,Pozo Colorado,PY,-23.4923,-58.7972,54.66,66,8,4.94,clear sky
509,Souillac,MU,-20.5167,57.5167,70.18,88,40,11.5,scattered clouds
510,Aguia Branca,BR,-18.9831,-40.7403,68.07,81,99,3.24,overcast clouds
511,Superior,US,46.7208,-92.1041,76.48,72,0,4.61,clear sky
512,Aykhal,RU,66.0,111.5,56.66,37,6,14.85,clear sky
513,Moindou,NC,-21.6924,165.677,70.43,61,9,12.19,clear sky
514,Malmyzh,RU,56.5205,50.6818,62.87,82,98,13.18,overcast clouds
515,Yantai,CN,37.5333,121.4,84.7,63,0,5.73,clear sky
516,Miles City,US,46.4083,-105.8406,61.77,88,100,6.91,overcast clouds
517,Walvis Bay,NA,-22.9575,14.5053,54.55,94,4,9.22,clear sky
518,Broken Hill,AU,-31.95,141.4333,63.32,36,64,12.33,broken clouds
519,Kalmunai,LK,7.4167,81.8167,87.55,63,95,4.52,overcast clouds
520,Mineros,BO,-17.1167,-63.2333,64.83,84,0,4.0,clear sky
521,Inyonga,TZ,-6.7167,32.0667,64.96,53,86,7.94,overcast clouds
522,Chantada,ES,42.6088,-7.7712,53.55,92,94,0.83,overcast clouds
523,Inuvik,CA,68.3499,-133.7218,49.06,66,20,9.22,few clouds
524,Emerald,AU,-23.5333,148.1667,72.34,48,99,9.6,overcast clouds
525,Phan Thiet,VN,10.9333,108.1,91.33,57,62,14.88,broken clouds
526,Cervo,ES,43.6702,-7.4101,58.06,85,100,8.37,overcast clouds
527,Ayan,RU,56.45,138.1667,52.12,81,49,15.12,scattered clouds
528,Amberley,US,39.2048,-84.428,63.3,75,0,0.0,clear sky
529,Mandiana,GN,10.6333,-8.6833,72.61,89,87,2.01,light rain
530,Grand Gaube,MU,-20.0064,57.6608,75.38,65,5,1.99,clear sky
531,Balabac,PH,7.9868,117.0645,86.81,62,22,4.23,few clouds
532,Portland,US,45.5234,-122.6762,60.8,82,75,8.05,broken clouds
533,Cayenne,GF,4.9333,-52.3333,78.1,1,100,1.14,mist
534,Hovd,MN,48.0056,91.6419,75.92,13,100,4.25,overcast clouds
535,Callaway,US,30.153,-85.5699,82.9,84,0,6.91,clear sky
536,Port-Gentil,GA,-0.7193,8.7815,73.36,88,75,10.36,broken clouds
537,Xichang,CN,27.8964,102.2634,80.65,68,87,3.67,overcast clouds
538,Bereda,ES,43.2686,-7.5406,54.41,100,100,1.79,overcast clouds
539,Algeciras,ES,36.1333,-5.4505,67.68,77,40,11.5,scattered clouds
540,Dunedin,NZ,-45.8742,170.5036,45.81,71,69,3.0,broken clouds
541,Mus,TR,39.0,41.75,68.04,30,0,4.47,clear sky
542,Asyut,EG,27.181,31.1837,77.18,29,0,16.73,clear sky
543,Kismayo,SO,-0.3582,42.5454,79.72,73,35,17.0,light rain
544,Piterka,RU,50.6803,47.4454,76.39,59,86,18.05,overcast clouds
545,Qasigiannguit,GL,68.8193,-51.1922,34.05,88,50,1.59,scattered clouds
546,Dali,CN,25.7,100.1833,74.93,57,77,7.58,broken clouds
547,Onda,ES,39.9667,-0.25,71.33,79,0,1.41,clear sky
548,Kununurra,AU,-15.7667,128.7333,89.58,22,92,11.5,overcast clouds
549,Cap-Aux-Meules,CA,47.3821,-61.8597,55.42,88,100,11.5,overcast clouds
550,Vanavara,RU,60.34,102.2797,69.06,38,70,10.0,broken clouds
551,Brunico,IT,46.7958,11.9364,65.66,78,17,1.3,few clouds
552,Sakakah,SA,29.9697,40.2064,89.17,15,0,4.68,clear sky
553,Shache,CN,38.4167,77.2406,78.4,30,99,4.97,overcast clouds
554,Buala,SB,-8.145,159.5921,82.4,74,89,4.79,light rain
555,Puerto Escondido,MX,15.85,-97.0667,78.71,85,100,3.04,overcast clouds
556,Thayetmyo,MM,19.3167,95.1833,84.72,62,95,7.78,overcast clouds
557,Davila,PH,18.4726,120.5763,89.58,69,53,6.64,broken clouds
558,Tabory,RU,58.5198,64.5495,74.16,55,74,2.46,broken clouds
559,Merauke,ID,-8.4667,140.3333,77.97,87,100,8.12,moderate rain
560,Acapulco,MX,16.8634,-99.8901,82.22,78,100,3.44,overcast clouds
561,Bundaberg,AU,-24.85,152.35,64.96,80,63,10.09,broken clouds
562,Westport,US,41.1415,-73.3579,62.42,78,0,3.0,clear sky
563,Ulaanbaatar,MN,47.9077,106.8832,68.13,49,20,4.47,few clouds
564,Khoy,IR,38.5504,44.9535,77.18,43,0,4.59,clear sky
565,Kheda,IN,22.75,72.6833,93.49,45,36,12.48,scattered clouds
566,Amahai,ID,-3.3333,128.9167,79.92,80,95,4.21,light rain
567,Bolshevik,BY,54.0065,27.5692,69.42,89,32,8.9,scattered clouds
568,Epe,NG,6.5841,3.9834,75.24,91,94,3.09,overcast clouds
569,Alekseyevsk,RU,57.8406,108.3492,55.98,98,100,8.59,moderate rain
570,Angoche,MZ,-16.2325,39.9086,75.09,69,7,7.36,clear sky
571,Chichester,GB,50.8367,-0.78,56.8,77,93,1.01,overcast clouds
572,Havre,FR,49.5833,0.3333,57.2,82,100,13.8,overcast clouds
573,Asau,RO,46.4333,26.4,63.52,55,0,2.8,clear sky
574,Uvalde,US,29.3669,-99.767,85.12,38,0,10.36,clear sky
575,Kargasok,RU,59.0556,80.8572,76.91,47,75,3.58,broken clouds
576,Yeppoon,AU,-23.1333,150.7333,73.18,71,99,13.04,overcast clouds
577,Santiago,CL,-33.4569,-70.6483,53.17,56,75,3.44,haze
578,Ust-Shonosha,RU,61.1531,41.343,51.15,95,95,6.69,overcast clouds
579,Boa Vista,BR,2.8197,-60.6733,73.38,88,100,3.44,thunderstorm with light rain
580,Sungaipenuh,ID,-2.0833,101.3833,73.45,71,100,1.39,overcast clouds
581,Pangoa,PE,-12.1167,-73.0,68.54,87,96,2.35,overcast clouds
582,Paoua,CF,7.2427,16.4406,68.65,91,100,3.06,overcast clouds
583,Virginia Beach,US,36.8529,-75.978,69.03,64,75,4.61,broken clouds
584,Ixhuatan,MX,16.3569,-94.4825,75.58,87,96,6.8,overcast clouds
585,Bafq,IR,31.6128,55.4107,95.22,13,1,8.16,clear sky
586,Ketchikan,US,55.3422,-131.6461,52.27,93,100,9.22,light rain
587,Kungurtug,RU,50.5994,97.5228,74.57,31,61,4.18,broken clouds
588,Chiredzi,ZW,-21.05,31.6667,59.77,83,5,8.12,clear sky
589,Bonfim,BR,3.0833,-59.95,75.11,89,100,2.26,overcast clouds
590,Phichit,TH,16.25,100.4167,93.65,46,85,7.47,overcast clouds
591,Somvarpet,IN,12.6,75.8667,75.51,67,99,9.44,overcast clouds
592,Nezhinka,RU,51.7676,55.3694,69.96,60,0,8.99,clear sky
593,Solnechnyy,RU,50.7214,136.6319,67.5,60,90,4.88,overcast clouds
594,Klamath Falls,US,42.2249,-121.7817,48.11,66,0,9.22,clear sky
595,Kingston,JM,17.997,-76.7936,77.23,81,98,1.99,overcast clouds
596,Mananjary,MG,-21.2167,48.3333,69.78,78,65,4.43,broken clouds
597,Muroto,JP,33.2833,134.15,75.0,88,100,11.12,overcast clouds
598,Manta,EC,-0.95,-80.7333,73.18,83,100,9.22,overcast clouds
599,Hit,IQ,33.6416,42.8251,99.54,14,0,20.11,clear sky
600,Tomatlan,MX,19.9333,-105.25,78.33,80,53,0.2,broken clouds
601,Metro,ID,-5.1131,105.3067,85.68,66,26,3.51,scattered clouds
602,Jerez,GT,14.1,-89.75,66.54,97,100,1.36,overcast clouds
603,Nalut,LY,30.3333,10.85,84.42,18,0,6.33,clear sky
604,Kjollefjord,NO,70.9457,27.3465,44.65,93,75,2.3,broken clouds
605,Nouadhibou,MR,20.931,-17.0347,67.6,92,88,8.19,overcast clouds
606,Santa Ana,US,33.7456,-117.8678,72.12,69,0,3.44,clear sky
607,Bandar-E Anzali,IR,37.4727,49.4622,77.11,58,0,1.74,clear sky
608,Kerema,PG,-7.9631,145.7785,81.37,81,100,4.99,overcast clouds
609,Luancheng,CN,37.8792,114.6517,96.96,19,4,5.82,clear sky
610,Oistins,BB,13.0667,-59.5333,80.69,78,75,19.57,broken clouds
611,Sabya,SA,17.1495,42.6254,92.82,55,60,5.77,broken clouds
612,Jiuquan,CN,39.7432,98.5174,62.62,64,100,16.64,light rain
613,Ati,TD,13.2154,18.3353,84.74,48,72,9.93,broken clouds
614,Raudeberg,NO,61.9875,5.1352,53.87,81,9,5.01,clear sky
615,Port Hardy,CA,50.6996,-127.4199,53.78,82,75,3.44,broken clouds
616,Umm Lajj,SA,25.0213,37.2685,88.2,55,5,13.76,clear sky
617,Sarangani,PH,5.4033,125.4636,84.18,66,62,8.21,broken clouds
618,Chiman,PK,32.5463,73.8138,91.6,33,87,8.77,overcast clouds
619,Cap Malheureux,MU,-19.9842,57.6142,75.47,64,3,7.0,clear sky
620,Oron,NG,4.8256,8.2343,75.31,92,100,1.43,light rain
621,Cozumel,MX,20.5083,-86.9458,76.95,94,100,14.61,overcast clouds
622,Celestun,MX,20.8667,-90.4,77.47,84,100,12.77,overcast clouds
623,Coxim,BR,-18.5067,-54.76,68.88,86,0,5.08,clear sky
624,Ambilobe,MG,-13.2,49.05,81.54,47,13,8.16,few clouds
625,Gusau,NG,12.1628,6.6614,77.7,70,12,8.61,few clouds
626,Kisangani,CD,0.5167,25.2,71.4,94,100,1.03,overcast clouds
627,Miyako,JP,39.6367,141.9525,76.39,51,79,3.29,broken clouds
628,Palmer,US,42.1584,-72.3287,59.18,81,20,0.0,few clouds
629,Southampton,GB,50.904,-1.4043,56.8,80,0,8.05,clear sky
630,Krasnoselkup,RU,65.7,82.4667,76.26,27,20,7.45,few clouds
631,Shambu,ET,9.5667,37.1,54.16,89,99,1.9,light rain
632,Pedreiras,BR,-4.5688,-44.6003,70.63,98,9,2.77,clear sky
633,The Valley,AI,18.217,-63.0578,80.46,78,2,22.12,clear sky
634,San Juan Del Sur,NI,11.2529,-85.8705,75.42,91,100,3.94,overcast clouds
635,Alvdal,NO,62.1077,10.6307,52.52,61,6,1.52,clear sky
636,Filingue,NE,14.3521,3.3168,88.03,47,13,9.82,few clouds
637,Malanje,AO,-9.5402,16.341,56.19,88,11,2.86,few clouds
638,Porto Velho,BR,-8.7619,-63.9039,73.45,94,0,2.3,clear sky
639,Colares,PT,38.7992,-9.4469,61.75,62,75,3.0,broken clouds
640,Noumea,NC,-22.2763,166.4572,75.0,99,16,8.5,few clouds
641,Kristiinankaupunki,FI,62.2743,21.376,57.76,69,18,3.78,few clouds
642,Khorramshahr,IR,30.4397,48.1664,96.76,41,0,4.61,clear sky
643,Manicore,BR,-5.8092,-61.3003,73.35,94,0,0.0,clear sky
644,Zarubino,RU,42.63,131.0922,69.4,63,83,9.06,broken clouds
645,Flin Flon,CA,54.7682,-101.865,62.64,90,100,2.8,overcast clouds
646,Freeport,US,40.6576,-73.5832,64.38,56,0,13.8,clear sky
647,Sabang,ID,5.8933,95.3214,82.67,73,73,5.32,broken clouds
648,Verkh-Usugli,RU,52.7,115.1667,69.35,55,100,10.33,light rain
649,Oranjemund,NA,-28.55,16.4333,52.56,62,23,3.69,few clouds
650,Thunder Bay,CA,48.4001,-89.3168,51.78,76,75,8.05,broken clouds
651,Ferrol,ES,43.4832,-8.2369,56.71,93,100,3.11,light rain
652,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.96,93,100,13.8,overcast clouds
653,Mogadishu,SO,2.0371,45.3438,80.47,78,40,17.27,scattered clouds
654,Cabanas,CU,22.9758,-82.9219,75.52,79,90,5.39,light rain
655,Yacuiba,BO,-22.038,-63.6797,52.0,67,1,3.31,clear sky
656,Manitouwadge,CA,49.1215,-85.8403,53.02,95,96,9.01,overcast clouds
657,Anadyr,RU,64.75,177.4833,50.5,76,75,15.66,light rain
658,Smithers,CA,54.7804,-127.1743,61.12,44,75,10.36,broken clouds
659,Magadan,RU,59.5667,150.8,54.54,86,100,7.05,overcast clouds
660,Sangar,RU,63.9242,127.4739,66.07,43,95,11.25,overcast clouds
661,Nayagarh,IN,20.1333,85.1,88.99,58,98,2.24,overcast clouds
662,Sembakung,ID,3.8167,117.25,92.43,48,60,2.71,broken clouds
663,Amapa,BR,1.0,-52.0,69.4,99,37,0.78,scattered clouds
664,Sinnamary,GF,5.3833,-52.95,76.64,87,92,4.27,overcast clouds
665,Kabardinka,RU,44.6514,37.9428,76.98,55,23,3.91,few clouds
666,Poum,NC,-20.2333,164.0167,72.95,62,17,23.62,few clouds
667,Bizhbulyak,RU,53.6967,54.2642,56.43,94,97,16.8,light rain
668,Vari,GR,37.8312,23.8081,79.02,46,0,6.91,clear sky
669,Akhmim,EG,26.5622,31.745,82.6,29,0,19.84,clear sky
670,Itoman,JP,26.1247,127.6694,88.18,84,75,12.66,broken clouds
671,Tambun,ID,-6.2641,107.0712,89.49,51,38,1.86,scattered clouds
672,Bilibino,RU,68.0546,166.4372,59.74,58,86,15.79,overcast clouds
673,Santa Cruz,BO,-17.8,-63.1667,62.06,94,0,2.3,clear sky
674,Tecoanapa,MX,16.5167,-98.75,76.89,84,100,2.55,overcast clouds
675,Parthenay,FR,46.6667,-0.4167,61.38,77,90,2.17,overcast clouds
676,Brownsville,US,25.9018,-97.4975,82.9,86,0,8.05,clear sky
677,Bambanglipuro,ID,-7.95,110.2833,85.59,67,21,14.76,few clouds
678,Greenville,US,35.6127,-77.3663,59.13,81,0,0.0,clear sky
679,Moratuwa,LK,6.773,79.8816,86.02,77,99,11.45,overcast clouds
680,Moose Factory,CA,51.2585,-80.6094,55.4,62,0,8.05,clear sky
681,College,US,64.8569,-147.8028,61.59,83,75,4.61,light rain
682,Srednekolymsk,RU,67.45,153.6833,61.47,36,96,19.84,overcast clouds
